Time,Signal1,Signal2,Replicate,Expression
0,0.1,0.5,3,1.62689226933727
0,0.1,0.5,4,1.63375295296046
0,0.1,0.5,5,1.64149035461278
0,0.1,1,1,1.6849296376511
0,0.1,1,2,1.69622519180136
0,0.1,1,3,1.59306457370166
0,0.1,1,4,1.6803021617209
0,0.1,1,5,1.73794122830883
0,0.1,2,1,1.69533447658863
0,0.1,2,2,1.76464100814937
0,0.1,2,3,1.74442838601386
0,0.1,2,4,1.73128629747512
0,0.1,2,5,1.73861243185367
0,0.1,5,1,1.71333244173545
0,0.1,5,2,1.76570407262946
0,0.1,5,3,1.82543238678866
0,0.1,5,4,1.77217350648147
0,0.1,5,5,1.77015810870031
0,0.2,0,1,0.682770470127699
0,0.2,0,2,0.692518205559196
0,0.2,0,3,0.69616532529174
0,0.2,0,4,0.698854514768507
0,0.2,0,5,0.687778529180622
0,0.2,0.01,1,1.58447476268232
0,0.2,0.01,2,1.65643795235907
0,0.2,0.01,3,1.52009734495265
0,0.2,0.01,4,1.66298919937002
0,0.2,0.01,5,1.6027515449593
0,0.2,0.02,1,1.73246244774606
0,0.2,0.02,2,1.64195921694569
0,0.2,0.02,3,1.6784472074407
0,0.2,0.02,4,1.68904478310796
0,0.2,0.02,5,1.71285014261909
0,0.2,0.05,1,1.71996689892916
0,0.2,0.05,2,1.79619078973564
0,0.2,0.05,3,1.73624325201423
0,0.2,0.05,4,1.78176178842433
0,0.2,0.05,5,1.80262233113396
0,0.2,0.1,1,1.82766605987295
0,0.2,0.1,2,1.85510529654449
0,0.2,0.1,3,1.85232509197845
0,0.2,0.1,4,1.79215040723981
0,0.2,0.1,5,1.82512381744486
0,0.2,0.2,1,1.81061662427205
0,0.2,0.2,2,1.79668659782086
0,0.2,0.2,3,1.87960792871936
0,0.2,0.2,4,1.84547494095357
0,0.2,0.2,5,1.84344607345801
0,0.2,0.5,1,1.92270746099946
0,0.2,0.5,2,1.91075289010144
0,0.2,0.5,3,1.90152355014033
0,0.2,0.5,4,1.9355148021096
0,0.2,0.5,5,1.92341225658074
0,0.2,1,1,1.93500175675211
0,0.2,1,2,1.89917769719757
0,0.2,1,3,1.90067237991581
0,0.2,1,4,1.97168140591095
0,0.2,1,5,1.86368699081742
0,0.2,2,1,1.96129611561461
0,0.2,2,2,1.88577338103417
0,0.2,2,3,2.00230569695107
0,0.2,2,4,1.99607428920319
0,0.2,2,5,1.96230173342433
0,0.2,5,1,1.99582787490655
0,0.2,5,2,1.89927476645876
0,0.2,5,3,2.02189077549799
0,0.2,5,4,1.91102084818636
0,0.2,5,5,1.90595043353481
0,0.5,0,1,1.00987446979549
0,0.5,0,2,0.989136228612734
0,0.5,0,3,1.01656039837052
0,0.5,0,4,1.02191401427173
0,0.5,0,5,1.02555897909523
0,0.5,0.01,1,1.88095558551215
0,0.5,0.01,2,1.92446297545712
0,0.5,0.01,3,1.91115963114197
0,0.5,0.01,4,1.93883243973124
0,0.5,0.01,5,1.927773300766
0,0.5,0.02,1,2.04997140282931
0,0.5,0.02,2,2.00849395616732
0,0.5,0.02,3,2.00787919747424
0,0.5,0.02,4,2.05439714763275
0,0.5,0.02,5,1.92827522337733
0,0.5,0.05,1,2.07358416456853
0,0.5,0.05,2,2.04149266284687
0,0.5,0.05,3,2.07869535716718
0,0.5,0.05,4,2.12189961951939
0,0.5,0.05,5,2.12931694707749
0,0.5,0.1,1,2.08784691186791
0,0.5,0.1,2,2.11102796282634
0,0.5,0.1,3,2.13694625132456
0,0.5,0.1,4,2.11866612520765
0,0.5,0.1,5,2.14397010724778
0,0.5,0.2,1,2.17807377648329
0,0.5,0.2,2,2.12060139646753
0,0.5,0.2,3,2.15314857438753
0,0.5,0.2,4,2.0686502449131
0,0.5,0.2,5,2.21028816996827
0,0.5,0.5,1,2.17588972452277
0,0.5,0.5,2,2.15055876171622
0,0.5,0.5,3,2.19242327652666
0,0.5,0.5,4,2.14065144479689
0,0.5,0.5,5,2.20269596056346
0,0.5,1,1,2.21595457576297
0,0.5,1,2,2.33869625219766
0,0.5,1,3,2.29211247207495
0,0.5,1,4,2.12916985450682
0,0.5,1,5,2.26086554792997
0,0.5,2,1,2.21388622911699
0,0.5,2,2,2.26595532541613
0,0.5,2,3,2.28506231069915
0,0.5,2,4,2.31163384724213
0,0.5,2,5,2.2651357738796
0,0.5,5,1,2.38692723992165
0,0.5,5,2,2.29171925229163
0,0.5,5,3,2.329133909516
0,0.5,5,4,2.34474038719918
0,0.5,5,5,2.3179192890707
0,1,0,1,1.21487515043348
0,1,0,2,1.20155810346193
0,1,0,3,1.1751178886338
0,1,0,4,1.15073423539825
0,1,0,5,1.238218084779
0,1,0.01,1,2.06759463693515
0,1,0.01,2,2.09722547513896
0,1,0.01,3,2.11647207751652
0,1,0.01,4,2.09765398677642
0,1,0.01,5,2.05502903330439
0,1,0.02,1,2.17881242377267
0,1,0.02,2,2.19389249867967
0,1,0.02,3,2.26444213867082
0,1,0.02,4,2.16152080135469
0,1,0.02,5,2.23390190177863
0,1,0.05,1,2.29437683926123
0,1,0.05,2,2.26963633214806
0,1,0.05,3,2.23209742517941
0,1,0.05,4,2.26734321908136
0,1,0.05,5,2.27634816139226
0,1,0.1,1,2.24860169083761
0,1,0.1,2,2.32558868853727
0,1,0.1,3,2.27858430077625
0,1,0.1,4,2.31231766364101
0,1,0.1,5,2.33226217976376
0,1,0.2,1,2.30391561521511
0,1,0.2,2,2.33284153995375
0,1,0.2,3,2.36279617937985
0,1,0.2,4,2.26021660686361
0,1,0.2,5,2.39498428170043
0,1,0.5,1,2.50504355255269
0,1,0.5,2,2.43503728793911
0,1,0.5,3,2.37410461279436
0,1,0.5,4,2.40967466997967
0,1,0.5,5,2.33969005992381
0,1,1,1,2.51780166823893
0,1,1,2,2.47231819176703
0,1,1,3,2.4648751986051
0,1,1,4,2.38415371635151
0,1,1,5,2.44219091806549
0,1,2,1,2.43564840990838
0,1,2,2,2.44780972211188
0,1,2,3,2.43507126234579
0,1,2,4,2.4126209304501
0,1,2,5,2.41838411564148
0,1,5,1,2.4890620182553
0,1,5,2,2.41462693204897
0,1,5,3,2.529929638296
0,1,5,4,2.49366615084439
0,1,5,5,2.53450681133508
0,2,0,1,1.32318792533627
0,2,0,2,1.32910081401874
0,2,0,3,1.27705186275629
0,2,0,4,1.28923508522884
0,2,0,5,1.30432457034321
0,2,0.01,1,2.22000673055365
0,2,0.01,2,2.26515490703924
0,2,0.01,3,2.20230230514071
0,2,0.01,4,2.27103897356399
0,2,0.01,5,2.23621126065581
0,2,0.02,1,2.37615303149513
0,2,0.02,2,2.32753010303497
0,2,0.02,3,2.29113786141956
0,2,0.02,4,2.2528502297327
0,2,0.02,5,2.32885538215487
0,2,0.05,1,2.44188347700883
0,2,0.05,2,2.3884920852619
0,2,0.05,3,2.37656590325869
0,2,0.05,4,2.38772068927092
0,2,0.05,5,2.34985881278818
0,2,0.1,1,2.41488529590209
0,2,0.1,2,2.43011743457044
0,2,0.1,3,2.44116972888872
0,2,0.1,4,2.43582240460548
0,2,0.1,5,2.46875378022744
0,2,0.2,1,2.47401540994141
0,2,0.2,2,2.55818036594142
0,2,0.2,3,2.4840234907467
0,2,0.2,4,2.55771025817383
0,2,0.2,5,2.43291592111418
0,2,0.5,1,2.53789076003014
0,2,0.5,2,2.49837080000699
0,2,0.5,3,2.54158737650072
0,2,0.5,4,2.54127536924202
0,2,0.5,5,2.40164153427358
0,2,1,1,2.48126189829146
0,2,1,2,2.47545188491346
0,2,1,3,2.56939755557266
0,2,1,4,2.62386050898617
0,2,1,5,2.53225181283911
0,2,2,1,2.62740478019949
0,2,2,2,2.61360996374128
0,2,2,3,2.53102333544525
0,2,2,4,2.60595339604145
0,2,2,5,2.54652217273233
0,2,5,1,2.70131160776133
0,2,5,2,2.62009683988851
0,2,5,3,2.7075899255745
0,2,5,4,2.59951609502441
0,2,5,5,2.65271208136554
0,5,0,1,1.40094107862386
0,5,0,2,1.34597848491303
0,5,0,3,1.37514985754439
0,5,0,4,1.41988605110892
0,5,0,5,1.40116284859479
0,5,0.01,1,2.25025979905626
0,5,0.01,2,2.27292539779008
0,5,0.01,3,2.31324747343352
0,5,0.01,4,2.25604702415267
0,5,0.01,5,2.34664291555494
0,5,0.02,1,2.37738820007685
0,5,0.02,2,2.49537174101417
0,5,0.02,3,2.35623623353182
0,5,0.02,4,2.41784189855868
0,5,0.02,5,2.33498776526366
0,5,0.05,1,2.45313886068506
0,5,0.05,2,2.45962964398922
0,5,0.05,3,2.50914342166802
0,5,0.05,4,2.53606606463558
0,5,0.05,5,2.50412276018535
0,5,0.1,1,2.50670185916458
0,5,0.1,2,2.56673707618272
0,5,0.1,3,2.56589851833895
0,5,0.1,4,2.531617680751
0,5,0.1,5,2.55440024470756
0,5,0.2,1,2.57632625683809
0,5,0.2,2,2.5047921762066
0,5,0.2,3,2.59404792063255
0,5,0.2,4,2.52164446211251
0,5,0.2,5,2.52436745970835
0,5,0.5,1,2.60724959679118
0,5,0.5,2,2.5820770243456
0,5,0.5,3,2.59120571321231
0,5,0.5,4,2.62899068693506
0,5,0.5,5,2.65244983250195
0,5,1,1,2.62509007251791
0,5,1,2,2.65279664635317
0,5,1,3,2.62296357991202
0,5,1,4,2.64762673437946
0,5,1,5,2.65871707508921
0,5,2,1,2.63904802232351
0,5,2,2,2.68670085628999
0,5,2,3,2.70413655913135
0,5,2,4,2.67694646601363
0,5,2,5,2.7644566953356
0,5,5,1,2.6754522964476
0,5,5,2,2.66849153911847
0,5,5,3,2.6136287894237
0,5,5,4,2.75773616813429
0,5,5,5,2.75538526086994
1,0,0,1,0.20890293096251
1,0,0,2,0.212997155263022
1,0,0,3,0.210006014166563
1,0,0,4,0.210454144774308
1,0,0,5,0.209709907007948
1,0,0.01,1,0.221867564234823
1,0,0.01,2,0.220379546928901
1,0,0.01,3,0.232192874521118
1,0,0.01,4,0.214800621591472
1,0,0.01,5,0.211775961858633
1,0,0.02,1,0.225169560066848
1,0,0.02,2,0.225387717149838
1,0,0.02,3,0.228428120782054
1,0,0.02,4,0.229650023329019
1,0,0.02,5,0.229419303428306
1,0,0.05,1,0.263580521479597
1,0,0.05,2,0.262787463197581
1,0,0.05,3,0.264675152543273
1,0,0.05,4,0.270031249542826
1,0,0.05,5,0.267135834261355
1,0,0.1,1,0.29987453620729
1,0,0.1,2,0.293437769273767
1,0,0.1,3,0.313325396366448
1,0,0.1,4,0.296474360898337
1,0,0.1,5,0.308184503062394
1,0,0.2,1,0.390743786430797
1,0,0.2,2,0.407859415341413
1,0,0.2,3,0.389926198016561
1,0,0.2,4,0.386504859852548
1,0,0.2,5,0.392308231830482
1,0,0.5,1,0.577095651174438
1,0,0.5,2,0.57507697268726
1,0,0.5,3,0.567282651297622
1,0,0.5,4,0.560230437522797
1,0,0.5,5,0.577907620867555
1,0,1,1,0.740279184065519
1,0,1,2,0.745006005297061
1,0,1,3,0.78096324251588
1,0,1,4,0.75433658565585
1,0,1,5,0.75857497913021
1,0,2,1,0.966929478165993
1,0,2,2,0.944134685180717
1,0,2,3,0.969390377049171
1,0,2,4,0.943280688451854
1,0,2,5,0.969075718332978
1,0,5,1,1.15607923039054
1,0,5,2,1.13684486826845
1,0,5,3,1.12194140624618
1,0,5,4,1.11789037207982
1,0,5,5,1.1355420932504
1,0.01,0,1,0.517549985352369
1,0.01,0,2,0.517857695090353
1,0.01,0,3,0.532395955507109
1,0.01,0,4,0.519016574815331
1,0.01,0,5,0.534068152307434
1,0.01,0.01,1,5.32316906474624
1,0.01,0.01,2,5.48503075456706
1,0.01,0.01,3,5.32417730754826
1,0.01,0.01,4,5.39937647696848
1,0.01,0.01,5,5.48483405832461
1,0.01,0.02,1,5.90648994708509
1,0.01,0.02,2,5.9035956372168
1,0.01,0.02,3,6.19443657718879
1,0.01,0.02,4,6.06907922868766
1,0.01,0.02,5,5.90434209849832
1,0.01,0.05,1,6.4760194772837
1,0.01,0.05,2,6.34700564403821
1,0.01,0.05,3,6.48330042479991
1,0.01,0.05,4,6.57407707171738
1,0.01,0.05,5,6.18789049839974
1,0.01,0.1,1,6.72524089042808
1,0.01,0.1,2,6.78179516574439
1,0.01,0.1,3,6.59590173721294
1,0.01,0.1,4,6.81978960183364
1,0.01,0.1,5,6.61012432573508
1,0.01,0.2,1,6.58303922337445
1,0.01,0.2,2,6.45392766505469
1,0.01,0.2,3,6.70504136042057
1,0.01,0.2,4,6.84638074203488
1,0.01,0.2,5,6.79290203089628
1,0.01,0.5,1,7.03921640520726
1,0.01,0.5,2,6.90088623408325
1,0.01,0.5,3,7.00157115053898
1,0.01,0.5,4,6.75265855660892
1,0.01,0.5,5,6.87533345834865
1,0.01,1,1,7.06629448006073
1,0.01,1,2,7.25861164966989
1,0.01,1,3,7.1819031514794
1,0.01,1,4,7.01791263239709
1,0.01,1,5,7.18256912304558
1,0.01,2,1,7.27928188228414
1,0.01,2,2,7.28269363715432
1,0.01,2,3,7.50868097194891
1,0.01,2,4,7.39785651076896
1,0.01,2,5,7.4399205024928
1,0.01,5,1,7.7117977623995
1,0.01,5,2,7.60514558584758
1,0.01,5,3,7.66131195406985
1,0.01,5,4,7.68133404959239
1,0.01,5,5,7.7552397388871
1,0.02,0,1,0.818352291229411
1,0.02,0,2,0.833533453945219
1,0.02,0,3,0.811003830150126
1,0.02,0,4,0.809861189969287
1,0.02,0,5,0.838220590628385
1,0.02,0.01,1,5.61109742024637
1,0.02,0.01,2,5.66856369727777
1,0.02,0.01,3,5.77317984394321
1,0.02,0.01,4,5.68587236292416
1,0.02,0.01,5,5.82817557600256
1,0.02,0.02,1,6.37346024465412
1,0.02,0.02,2,6.28072580083861
1,0.02,0.02,3,6.147188822937
1,0.02,0.02,4,6.31508523236336
1,0.02,0.02,5,6.07164230306359
1,0.02,0.05,1,6.71422676318713
1,0.02,0.05,2,6.78958993621877
1,0.02,0.05,3,6.71002633840523
1,0.02,0.05,4,6.7991096000927
1,0.02,0.05,5,6.95401470329584
1,0.02,0.1,1,7.0052564145837
1,0.02,0.1,2,6.91487536314923
1,0.02,0.1,3,6.96642633540708
1,0.02,0.1,4,6.93668846375758
1,0.02,0.1,5,6.69729985634211
1,0.02,0.2,1,6.97994492700157
1,0.02,0.2,2,7.21096452909236
1,0.02,0.2,3,7.03242826050164
1,0.02,0.2,4,7.12055213097322
1,0.02,0.2,5,6.89687736753893
1,0.02,0.5,1,7.27935699125469
1,0.02,0.5,2,7.35725845224309
1,0.02,0.5,3,7.07201265878032
1,0.02,0.5,4,7.32051609136102
1,0.02,0.5,5,7.24353636979478
1,0.02,1,1,7.33203713196918
1,0.02,1,2,7.46684035947637
1,0.02,1,3,7.18904885950512
1,0.02,1,4,7.15442567133478
1,0.02,1,5,7.296559649982
1,0.02,2,1,7.51768506305629
1,0.02,2,2,7.48969091439622
1,0.02,2,3,7.40495759033272
1,0.02,2,4,7.71383731115019
1,0.02,2,5,7.42508944696792
1,0.02,5,1,7.88367873663836
1,0.02,5,2,7.99016501718677
1,0.02,5,3,7.86598802831038
1,0.02,5,4,7.88098686162311
1,0.02,5,5,7.80684413418471
1,0.05,0,1,1.50929869425579
1,0.05,0,2,1.55405932016605
1,0.05,0,3,1.58531223045715
1,0.05,0,4,1.60949655217234
1,0.05,0,5,1.54203939945435
1,0.05,0.01,1,6.20493024677746
1,0.05,0.01,2,6.43501051700104
1,0.05,0.01,3,6.46193747690549
1,0.05,0.01,4,6.38456083076346
1,0.05,0.01,5,6.26629760579024
1,0.05,0.02,1,7.27206301578957
1,0.05,0.02,2,6.65927903001275
1,0.05,0.02,3,6.91781295315042
1,0.05,0.02,4,6.80435843232578
1,0.05,0.02,5,6.90017859210315
1,0.05,0.05,1,7.47355196582709
1,0.05,0.05,2,7.44684632659505
1,0.05,0.05,3,7.32077925402604
1,0.05,0.05,4,7.54174838201026
1,0.05,0.05,5,7.51878470477703
1,0.05,0.1,1,7.72164146846955
1,0.05,0.1,2,7.55805120610103
1,0.05,0.1,3,7.78280794037237
1,0.05,0.1,4,7.72367316588477
1,0.05,0.1,5,8.00542709033419
1,0.05,0.2,1,7.94889437517369
1,0.05,0.2,2,7.96344332436172
1,0.05,0.2,3,7.79159588233275
1,0.05,0.2,4,7.58278967472897
1,0.05,0.2,5,7.72556193922458
1,0.05,0.5,1,7.89329102255838
1,0.05,0.5,2,7.92435992464942
1,0.05,0.5,3,8.10374751398607
1,0.05,0.5,4,7.92551258409031
1,0.05,0.5,5,7.87127908631108
1,0.05,1,1,8.1499639804585
1,0.05,1,2,8.19079393376715
1,0.05,1,3,8.28450676330771
1,0.05,1,4,8.06067414686561
1,0.05,1,5,8.26938426425893
1,0.05,2,1,8.42754030581579
1,0.05,2,2,8.63728890129027
1,0.05,2,3,8.37853636677296
1,0.05,2,4,8.39177927589743
1,0.05,2,5,8.21728507351917
1,0.05,5,1,8.37255016365309
1,0.05,5,2,8.66460003499314
1,0.05,5,3,8.56815590220371
1,0.05,5,4,8.69787957103271
1,0.05,5,5,8.4573871730201
1,0.1,0,1,2.59730634900186
1,0.1,0,2,2.50792754752906
1,0.1,0,3,2.55420118299715
1,0.1,0,4,2.49045735221478
1,0.1,0,5,2.4936805990851
1,0.1,0.01,1,7.46163817625521
1,0.1,0.01,2,7.44186976796098
1,0.1,0.01,3,7.19515876727534
1,0.1,0.01,4,7.13444738301457
1,0.1,0.01,5,7.19845419543743
1,0.1,0.02,1,7.71078996397633
1,0.1,0.02,2,7.94494141174909
1,0.1,0.02,3,7.87021745185647
1,0.1,0.02,4,7.87708009154628
1,0.1,0.02,5,7.7194888753028
1,0.1,0.05,1,8.50327380868674
1,0.1,0.05,2,8.44631305755773
1,0.1,0.05,3,8.3577239312108
1,0.1,0.05,4,8.54373297280777
1,0.1,0.05,5,8.22637972106162
1,0.1,0.1,1,8.64040574549434
1,0.1,0.1,2,8.62904982261184
1,0.1,0.1,3,8.62918919708605
1,0.1,0.1,4,8.44434842454698
1,0.1,0.1,5,8.62534770831424
1,0.1,0.2,1,8.63984232919079
1,0.1,0.2,2,8.57322316409521
1,0.1,0.2,3,8.51965364459357
1,0.1,0.2,4,8.91093513570064
1,0.1,0.2,5,8.58204053783249
1,0.1,0.5,1,8.93016044691744
1,0.1,0.5,2,8.74453232546381
1,0.1,0.5,3,8.90789862689363
1,0.1,0.5,4,8.38189503902001
1,0.1,0.5,5,8.76634248011709
1,0.1,1,1,8.9021974648346
1,0.1,1,2,8.97770304894707
1,0.1,1,3,9.12453794977504
1,0.1,1,4,9.10399666180802
1,0.1,1,5,9.51997855982414
1,0.1,2,1,9.25375449155387
1,0.1,2,2,9.31398954074355
1,0.1,2,3,9.06699862965219
1,0.1,2,4,9.2714259128444
1,0.1,2,5,9.11030895563841
1,0.1,5,1,9.56330432680864
1,0.1,5,2,9.72058041236473
1,0.1,5,3,9.63478581295798
1,0.1,5,4,9.42358892953708
1,0.1,5,5,9.24583397391316
1,0.2,0,1,3.85381490613875
