Time,Signal1,Signal2,Replicate,Expression
0,0.01,0.2,4,0.224797141405843
0,0.01,0.2,5,0.231755532760973
0,0.01,0.5,1,0.266818337197507
0,0.01,0.5,2,0.268695119540499
0,0.01,0.5,3,0.257130545211949
0,0.01,0.5,4,0.261911643609096
0,0.01,0.5,5,0.270742370329167
0,0.01,1,1,0.298611099028034
0,0.01,1,2,0.289256536498912
0,0.01,1,3,0.299663002560429
0,0.01,1,4,0.30089327429536
0,0.01,1,5,0.2930536062625
0,0.01,2,1,0.325588317458442
0,0.01,2,2,0.332782842649942
0,0.01,2,3,0.33533164214389
0,0.01,2,4,0.333387860861728
0,0.01,2,5,0.3198563538773
0,0.01,5,1,0.363920192484159
0,0.01,5,2,0.355693737007693
0,0.01,5,3,0.356671560336039
0,0.01,5,4,0.37147473340987
0,0.01,5,5,0.364756313862717
0,0.02,0,1,0.150335952818389
0,0.02,0,2,0.148183214485963
0,0.02,0,3,0.153164525166271
0,0.02,0,4,0.147336378450203
0,0.02,0,5,0.144495589318368
0,0.02,0.01,1,0.230446782888192
0,0.02,0.01,2,0.230775527833208
0,0.02,0.01,3,0.22842073679914
0,0.02,0.01,4,0.238836678764952
0,0.02,0.01,5,0.22869151161469
0,0.02,0.02,1,0.237465217530501
0,0.02,0.02,2,0.240081856550009
0,0.02,0.02,3,0.237295264909761
0,0.02,0.02,4,0.244979611200149
0,0.02,0.02,5,0.232320364725992
0,0.02,0.05,1,0.245899052260757
0,0.02,0.05,2,0.25110864048335
0,0.02,0.05,3,0.248402822449967
0,0.02,0.05,4,0.250421545646194
0,0.02,0.05,5,0.251460119091992
0,0.02,0.1,1,0.269643317399868
0,0.02,0.1,2,0.266342307674478
0,0.02,0.1,3,0.256108901220127
0,0.02,0.1,4,0.257245437344982
0,0.02,0.1,5,0.260711816856859
0,0.02,0.2,1,0.290646779359844
0,0.02,0.2,2,0.274915837101322
0,0.02,0.2,3,0.276270648411756
0,0.02,0.2,4,0.276374625004718
0,0.02,0.2,5,0.27788258841936
0,0.02,0.5,1,0.298770610421965
0,0.02,0.5,2,0.318782304086282
0,0.02,0.5,3,0.307098050042248
0,0.02,0.5,4,0.320547872807579
0,0.02,0.5,5,0.321212987659773
0,0.02,1,1,0.335766549090969
0,0.02,1,2,0.357463944048719
0,0.02,1,3,0.340668095336047
0,0.02,1,4,0.339356911887894
0,0.02,1,5,0.345965417212949
0,0.02,2,1,0.376406429661335
0,0.02,2,2,0.369986686248226
0,0.02,2,3,0.388239804155869
0,0.02,2,4,0.389389337470274
0,0.02,2,5,0.386884454458221
0,0.02,5,1,0.415399991384785
0,0.02,5,2,0.426281594225496
0,0.02,5,3,0.422500010434734
0,0.02,5,4,0.413255038370932
0,0.02,5,5,0.42446539242306
0,0.05,0,1,0.282523259328492
0,0.05,0,2,0.2802076687364
0,0.05,0,3,0.288108014463262
0,0.05,0,4,0.289490286248135
0,0.05,0,5,0.28044302903132
0,0.05,0.01,1,0.378668212996674
0,0.05,0.01,2,0.363685361648135
0,0.05,0.01,3,0.372539973195621
0,0.05,0.01,4,0.365756255859967
0,0.05,0.01,5,0.351422666064077
0,0.05,0.02,1,0.36401078601509
0,0.05,0.02,2,0.385723197510336
0,0.05,0.02,3,0.369660341692726
0,0.05,0.02,4,0.395098547374999
0,0.05,0.02,5,0.37726924633688
0,0.05,0.05,1,0.396858954692589
0,0.05,0.05,2,0.386518516498496
0,0.05,0.05,3,0.383399312280717
0,0.05,0.05,4,0.398018910549854
0,0.05,0.05,5,0.382743249065894
0,0.05,0.1,1,0.385305453452191
0,0.05,0.1,2,0.387615853545177
0,0.05,0.1,3,0.407839676137101
0,0.05,0.1,4,0.397404539903432
0,0.05,0.1,5,0.404346338615573
0,0.05,0.2,1,0.420827355323964
0,0.05,0.2,2,0.409430301234846
0,0.05,0.2,3,0.417813108437676
0,0.05,0.2,4,0.423301877154084
0,0.05,0.2,5,0.415866018494955
0,0.05,0.5,1,0.453651363484152
0,0.05,0.5,2,0.450662531901951
0,0.05,0.5,3,0.45995764921721
0,0.05,0.5,4,0.44213254219752
0,0.05,0.5,5,0.460556980649092
0,0.05,1,1,0.476685494952588
0,0.05,1,2,0.479440053442915
0,0.05,1,3,0.487025285816278
0,0.05,1,4,0.478505396689308
0,0.05,1,5,0.490794165565798
0,0.05,2,1,0.529949568523996
0,0.05,2,2,0.537917994418261
0,0.05,2,3,0.532554929228837
0,0.05,2,4,0.529438190555188
0,0.05,2,5,0.527602484465973
0,0.05,5,1,0.561417747847254
0,0.05,5,2,0.558826884312515
0,0.05,5,3,0.565855254462194
0,0.05,5,4,0.550901771484255
0,0.05,5,5,0.558449254907317
0,0.1,0,1,0.481789323581701
0,0.1,0,2,0.46918827323429
0,0.1,0,3,0.466155490457075
0,0.1,0,4,0.464678347822043
0,0.1,0,5,0.479580551508878
0,0.1,0.01,1,0.515437860255058
0,0.1,0.01,2,0.542854491320013
0,0.1,0.01,3,0.536230924815994
0,0.1,0.01,4,0.531025727965578
0,0.1,0.01,5,0.526247574677471
0,0.1,0.02,1,0.550424191875323
0,0.1,0.02,2,0.550224008546747
0,0.1,0.02,3,0.547513147142118
0,0.1,0.02,4,0.556659063036047
0,0.1,0.02,5,0.54667809842211
0,0.1,0.05,1,0.563584512389149
0,0.1,0.05,2,0.575216215659548
0,0.1,0.05,3,0.551486466696716
0,0.1,0.05,4,0.56902004987883
0,0.1,0.05,5,0.559409690738553
0,0.1,0.1,1,0.572930242818274
0,0.1,0.1,2,0.580954377212966
0,0.1,0.1,3,0.579048661442103
0,0.1,0.1,4,0.579110519122681
0,0.1,0.1,5,0.581841458442617
0,0.1,0.2,1,0.598258803404608
0,0.1,0.2,2,0.60312259656217
0,0.1,0.2,3,0.588550838000764
0,0.1,0.2,4,0.599683655670308
0,0.1,0.2,5,0.611992000134111
0,0.1,0.5,1,0.617508992328774
0,0.1,0.5,2,0.628642705343557
0,0.1,0.5,3,0.632331038042279
0,0.1,0.5,4,0.650492267251888
0,0.1,0.5,5,0.611242459953488
0,0.1,1,1,0.679580626750629
0,0.1,1,2,0.664184918799465
0,0.1,1,3,0.6526723493709
0,0.1,1,4,0.651435039679216
0,0.1,1,5,0.653596559798141
0,0.1,2,1,0.680303554037771
0,0.1,2,2,0.692096732902708
0,0.1,2,3,0.687332586223556
0,0.1,2,4,0.718969865417894
0,0.1,2,5,0.713325768531501
0,0.1,5,1,0.732297705042162
0,0.1,5,2,0.735302477319299
0,0.1,5,3,0.738953220206092
0,0.1,5,4,0.747874999811951
0,0.1,5,5,0.744341676806332
0,0.2,0,1,0.655789998591035
0,0.2,0,2,0.674707864541792
0,0.2,0,3,0.685707546848137
0,0.2,0,4,0.705267364179512
0,0.2,0,5,0.70740383616498
0,0.2,0.01,1,0.760004556523963
0,0.2,0.01,2,0.776632726043598
0,0.2,0.01,3,0.76697861963707
0,0.2,0.01,4,0.777103123073219
0,0.2,0.01,5,0.790453364141047
0,0.2,0.02,1,0.775649447698727
0,0.2,0.02,2,0.814299797272924
0,0.2,0.02,3,0.774197180017307
0,0.2,0.02,4,0.774991817655015
0,0.2,0.02,5,0.794223836379378
0,0.2,0.05,1,0.785801053851463
0,0.2,0.05,2,0.777075288988207
0,0.2,0.05,3,0.785936185184401
0,0.2,0.05,4,0.813093636220904
0,0.2,0.05,5,0.792719717437562
0,0.2,0.1,1,0.801705240931122
0,0.2,0.1,2,0.815073015896587
0,0.2,0.1,3,0.794681466107964
0,0.2,0.1,4,0.829767466972696
0,0.2,0.1,5,0.791887144160474
0,0.2,0.2,1,0.844104456979317
0,0.2,0.2,2,0.844564837684059
0,0.2,0.2,3,0.782709788066959
0,0.2,0.2,4,0.812108297100351
0,0.2,0.2,5,0.823659070496679
0,0.2,0.5,1,0.881453891565211
0,0.2,0.5,2,0.8634975635765
0,0.2,0.5,3,0.859166243096284
0,0.2,0.5,4,0.838306334889551
0,0.2,0.5,5,0.860960689591089
0,0.2,1,1,0.904442704135439
0,0.2,1,2,0.92298703960768
0,0.2,1,3,0.881886900413429
0,0.2,1,4,0.881429100403277
0,0.2,1,5,0.902973020554685
0,0.2,2,1,0.91391962722953
0,0.2,2,2,0.938065978625529
0,0.2,2,3,0.928767515073624
0,0.2,2,4,0.90849697636743
0,0.2,2,5,0.924104554891964
0,0.2,5,1,0.969895048696764
0,0.2,5,2,0.947808573943913
0,0.2,5,3,0.961277114496653
0,0.2,5,4,0.931412700884332
0,0.2,5,5,0.957286025238802
0,0.5,0,1,0.980901402082775
0,0.5,0,2,1.02303337288882
0,0.5,0,3,1.00411316567656
0,0.5,0,4,1.03422148064803
0,0.5,0,5,0.990534963200867
0,0.5,0.01,1,1.12345678607264
0,0.5,0.01,2,1.07913172049131
0,0.5,0.01,3,1.0705979975196
0,0.5,0.01,4,1.07055981270763
0,0.5,0.01,5,1.07153755815465
0,0.5,0.02,1,1.09461873783742
0,0.5,0.02,2,1.09501383041166
0,0.5,0.02,3,1.04842445777438
0,0.5,0.02,4,1.08723565276751
0,0.5,0.02,5,1.08970258201858
0,0.5,0.05,1,1.14831973812179
0,0.5,0.05,2,1.12615862547083
0,0.5,0.05,3,1.0910164068773
0,0.5,0.05,4,1.09494733456947
0,0.5,0.05,5,1.16354456550712
0,0.5,0.1,1,1.14145567867063
0,0.5,0.1,2,1.14255664853879
0,0.5,0.1,3,1.13858471519582
0,0.5,0.1,4,1.09627468650544
0,0.5,0.1,5,1.10347345567947
0,0.5,0.2,1,1.13781311980275
0,0.5,0.2,2,1.15755593904894
0,0.5,0.2,3,1.12488992641709
0,0.5,0.2,4,1.13546835124955
0,0.5,0.2,5,1.147431139124
0,0.5,0.5,1,1.20480301869076
0,0.5,0.5,2,1.20209601659232
0,0.5,0.5,3,1.15975967621105
0,0.5,0.5,4,1.16786498036141
0,0.5,0.5,5,1.15601370166694
0,0.5,1,1,1.19275343045666
0,0.5,1,2,1.19990261299695
0,0.5,1,3,1.19401898486086
0,0.5,1,4,1.18291447289961
0,0.5,1,5,1.20160781610447
0,0.5,2,1,1.20966794899268
0,0.5,2,2,1.26429063546921
0,0.5,2,3,1.23889158592705
0,0.5,2,4,1.23009164110112
0,0.5,2,5,1.28646111412816
0,0.5,5,1,1.2683672175609
0,0.5,5,2,1.29970054011809
0,0.5,5,3,1.26696334823135
0,0.5,5,4,1.26388095747743
0,0.5,5,5,1.25071801314305
0,1,0,1,1.22513952547876
0,1,0,2,1.1914042312625
0,1,0,3,1.14420007248062
0,1,0,4,1.21435913424423
0,1,0,5,1.18512606783586
0,1,0.01,1,1.3171993242659
0,1,0.01,2,1.30351189524254
0,1,0.01,3,1.22420675228009
0,1,0.01,4,1.29298963151902
0,1,0.01,5,1.30705923205478
0,1,0.02,1,1.25066594829812
0,1,0.02,2,1.31883892284345
0,1,0.02,3,1.27861485566378
0,1,0.02,4,1.31867237607176
0,1,0.02,5,1.28616611017581
0,1,0.05,1,1.2648637128518
0,1,0.05,2,1.3104434936257
0,1,0.05,3,1.30296401994612
0,1,0.05,4,1.28266500513521
0,1,0.05,5,1.28792518713834
0,1,0.1,1,1.27654912574699
0,1,0.1,2,1.32128241521483
0,1,0.1,3,1.34794624486076
0,1,0.1,4,1.2828749182883
0,1,0.1,5,1.32244861860037
0,1,0.2,1,1.3210032198515
0,1,0.2,2,1.30412727006619
0,1,0.2,3,1.33160932977559
0,1,0.2,4,1.29629568885788
0,1,0.2,5,1.30221287396206
0,1,0.5,1,1.3503222851641
0,1,0.5,2,1.31958257086492
0,1,0.5,3,1.35852491537956
0,1,0.5,4,1.35933757124511
0,1,0.5,5,1.39216403715324
0,1,1,1,1.44485395944918
0,1,1,2,1.42229164741978
0,1,1,3,1.39201847019049
0,1,1,4,1.39694912721286
0,1,1,5,1.41157004145193
0,1,2,1,1.43097072117157
0,1,2,2,1.43669196010393
0,1,2,3,1.40784439833143
0,1,2,4,1.41477073433664
0,1,2,5,1.46101246172165
0,1,5,1,1.47136688940114
0,1,5,2,1.44373792378858
0,1,5,3,1.47418175172978
0,1,5,4,1.47268438816098
0,1,5,5,1.4814402316931
0,2,0,1,1.32054515581787
0,2,0,2,1.28903364164128
0,2,0,3,1.27328470459948
0,2,0,4,1.34647770746325
0,2,0,5,1.31854435086492
0,2,0.01,1,1.35547098029797
0,2,0.01,2,1.38393440827853
0,2,0.01,3,1.3575751985554
0,2,0.01,4,1.41429696691637
0,2,0.01,5,1.43032412359715
0,2,0.02,1,1.3850486740283
0,2,0.02,2,1.40937421933285
0,2,0.02,3,1.44191638265964
0,2,0.02,4,1.42435723270007
0,2,0.02,5,1.40640617917713
0,2,0.05,1,1.41117174123836
0,2,0.05,2,1.43322826934959
0,2,0.05,3,1.41433424451807
0,2,0.05,4,1.42988698388357
0,2,0.05,5,1.4001628075077
0,2,0.1,1,1.4236753140756
0,2,0.1,2,1.46308552112183
0,2,0.1,3,1.38210451093671
0,2,0.1,4,1.44435040454585
0,2,0.1,5,1.40305804507092
0,2,0.2,1,1.45154006939987
0,2,0.2,2,1.43952204768479
0,2,0.2,3,1.47942886534926
0,2,0.2,4,1.44110499858215
0,2,0.2,5,1.46859651016071
0,2,0.5,1,1.44439437541558
0,2,0.5,2,1.47095985237292
0,2,0.5,3,1.45983044588384
0,2,0.5,4,1.48256224989563
0,2,0.5,5,1.47305566854288
0,2,1,1,1.46920891510988
0,2,1,2,1.49516452682672
0,2,1,3,1.53187659180245
0,2,1,4,1.5011545300858
0,2,1,5,1.54839505467592
0,2,2,1,1.52026112607271
0,2,2,2,1.57291215309386
0,2,2,3,1.52315373420977
0,2,2,4,1.56069291023896
0,2,2,5,1.5229921722879
0,2,5,1,1.58142456324169
0,2,5,2,1.60968424687081
0,2,5,3,1.57333677331579
0,2,5,4,1.57088049117766
0,2,5,5,1.61335672476374
0,5,0,1,1.4237422969115
0,5,0,2,1.4048027393563
0,5,0,3,1.36860273652511
0,5,0,4,1.39185336891889
0,5,0,5,1.40884743964329
0,5,0.01,1,1.52826064835274
0,5,0.01,2,1.41754551692517
0,5,0.01,3,1.51513727355057
0,5,0.01,4,1.49929433126503
0,5,0.01,5,1.53247829842847
0,5,0.02,1,1.50859666980442
0,5,0.02,2,1.48155509393216
0,5,0.02,3,1.52759806031072
0,5,0.02,4,1.48916264566423
0,5,0.02,5,1.46297314867644
0,5,0.05,1,1.53868971525357
0,5,0.05,2,1.50826192660803
0,5,0.05,3,1.49617328033722
0,5,0.05,4,1.49739860688663
0,5,0.05,5,1.47753746868151
0,5,0.1,1,1.5501229766278
0,5,0.1,2,1.46314513346725
0,5,0.1,3,1.53643080392907
0,5,0.1,4,1.53202273392818
0,5,0.1,5,1.52354212306203
0,5,0.2,1,1.55328036918533
0,5,0.2,2,1.47821439614613
0,5,0.2,3,1.55472233426993
0,5,0.2,4,1.51533439229528
0,5,0.2,5,1.55516818763105
0,5,0.5,1,1.49205622493212
0,5,0.5,2,1.58379862324027
0,5,0.5,3,1.49892526163898
0,5,0.5,4,1.55696421146253
0,5,0.5,5,1.59325988440131
0,5,1,1,1.6255207403373
0,5,1,2,1.58615245102152
0,5,1,3,1.62112745652421
0,5,1,4,1.58101561983117
0,5,1,5,1.59715569917231
0,5,2,1,1.65239336030968
0,5,2,2,1.6575778387878
0,5,2,3,1.61494229293716
0,5,2,4,1.62907032173545
0,5,2,5,1.58074908810483
0,5,5,1,1.66724188521013
0,5,5,2,1.66248014079061
0,5,5,3,1.71855952820508
0,5,5,4,1.67614466713854
0,5,5,5,1.68870811637563
1,0,0,1,0.209531538307796
1,0,0,2,0.210179721970489
1,0,0,3,0.20672441683154
1,0,0,4,0.211224463623711
1,0,0,5,0.207566177906801
1,0,0.01,1,0.22135631377818
1,0,0.01,2,0.226958643839563
1,0,0.01,3,0.222492319723394
1,0,0.01,4,0.221848141396069
1,0,0.01,5,0.21657304206032
1,0,0.02,1,0.236631086820895
1,0,0.02,2,0.230142080487401
1,0,0.02,3,0.226717364672004
1,0,0.02,4,0.227296302260431
1,0,0.02,5,0.235191310050594
1,0,0.05,1,0.266034676189284
1,0,0.05,2,0.266526663324051
1,0,0.05,3,0.256039638998211
1,0,0.05,4,0.257066556389121
1,0,0.05,5,0.259215294910365
1,0,0.1,1,0.303131098985195
1,0,0.1,2,0.304616961701027
1,0,0.1,3,0.302674014964625
1,0,0.1,4,0.304370463638339
1,0,0.1,5,0.308453652730121
1,0,0.2,1,0.391904072435448
1,0,0.2,2,0.3759231413433
1,0,0.2,3,0.390081198268918
1,0,0.2,4,0.385289415405436
1,0,0.2,5,0.391300785756378
1,0,0.5,1,0.584388990411535
1,0,0.5,2,0.578451776267541
1,0,0.5,3,0.557940360861532
1,0,0.5,4,0.567565509500258
1,0,0.5,5,0.554691463850827
1,0,1,1,0.760266590375972
1,0,1,2,0.744929027618467
1,0,1,3,0.762559534331695
1,0,1,4,0.750703747383782
1,0,1,5,0.756280606596209
1,0,2,1,0.925284178272839
1,0,2,2,0.942401376268205
1,0,2,3,0.938481439411322
1,0,2,4,0.971823263888472
1,0,2,5,0.962697409252476
1,0,5,1,1.16838234115473
1,0,5,2,1.158826058671
1,0,5,3,1.17012928132193
1,0,5,4,1.13339141817863
1,0,5,5,1.11904984632269
1,0.01,0,1,0.536138475432321
1,0.01,0,2,0.515474536775947
1,0.01,0,3,0.531643432672324
1,0.01,0,4,0.525826491324392
1,0.01,0,5,0.528383226266255
1,0.01,0.01,1,0.971827462634744
1,0.01,0.01,2,0.934561947218167
1,0.01,0.01,3,0.916009815640804
1,0.01,0.01,4,0.955221381999603
1,0.01,0.01,5,0.927517126412175
1,0.01,0.02,1,0.970344832066115
1,0.01,0.02,2,1.00112226458148
1,0.01,0.02,3,1.03631765623136
1,0.01,0.02,4,0.979592920781278
1,0.01,0.02,5,1.00230260720933
1,0.01,0.05,1,1.07082362888665
1,0.01,0.05,2,1.04378286061802
1,0.01,0.05,3,1.08206581107264
1,0.01,0.05,4,1.03901915867212
1,0.01,0.05,5,1.08812684044738
1,0.01,0.1,1,1.1156539582077
1,0.01,0.1,2,1.11005185498092
1,0.01,0.1,3,1.11142431556604
1,0.01,0.1,4,1.14227372142463
1,0.01,0.1,5,1.12809048558572
1,0.01,0.2,1,1.24377855844108
1,0.01,0.2,2,1.20939773090237
1,0.01,0.2,3,1.22259003364139
1,0.01,0.2,4,1.19449774109748
1,0.01,0.2,5,1.29452648900422
1,0.01,0.5,1,1.44655399047904
1,0.01,0.5,2,1.41207259466467
1,0.01,0.5,3,1.40603647133222
1,0.01,0.5,4,1.42664462463359
1,0.01,0.5,5,1.42078985462682
1,0.01,1,1,1.5750364918881
1,0.01,1,2,1.53235033112044
1,0.01,1,3,1.61734342720462
1,0.01,1,4,1.57028743822305
1,0.01,1,5,1.62527779075344
1,0.01,2,1,1.84243029384758
1,0.01,2,2,1.75055225717204
1,0.01,2,3,1.82109364411045
1,0.01,2,4,1.80370163358269
1,0.01,2,5,1.8154777150269
1,0.01,5,1,2.00091426674682
1,0.01,5,2,2.04808975746736
1,0.01,5,3,1.97434009462205
1,0.01,5,4,2.01536653795279
1,0.01,5,5,1.99824660417772
1,0.02,0,1,0.774613192327406
1,0.02,0,2,0.792097861933229
1,0.02,0,3,0.794682373059211
1,0.02,0,4,0.829298363001483
1,0.02,0,5,0.813741385616809
1,0.02,0.01,1,1.1903634237437
1,0.02,0.01,2,1.23009734929466
1,0.02,0.01,3,1.22754160569994
1,0.02,0.01,4,1.23115303163214
1,0.02,0.01,5,1.25356451837436
1,0.02,0.02,1,1.26660533159379
1,0.02,0.02,2,1.28502936474707
1,0.02,0.02,3,1.33523548344539
1,0.02,0.02,4,1.28800858677913
1,0.02,0.02,5,1.35141509048876
1,0.02,0.05,1,1.34696684760939
1,0.02,0.05,2,1.3783911503927
1,0.02,0.05,3,1.36659478010333
1,0.02,0.05,4,1.33803748238395
1,0.02,0.05,5,1.33650920697533
1,0.02,0.1,1,1.45344200196615
1,0.02,0.1,2,1.39273360369742
1,0.02,0.1,3,1.4098114007551
1,0.02,0.1,4,1.38396771849407
1,0.02,0.1,5,1.44338653191409
1,0.02,0.2,1,1.54271847343607
1,0.02,0.2,2,1.4789546753636
1,0.02,0.2,3,1.57760874170447
1,0.02,0.2,4,1.49959464527514
1,0.02,0.2,5,1.50135427384288
1,0.02,0.5,1,1.73212087677574
1,0.02,0.5,2,1.63893534584138
1,0.02,0.5,3,1.70373763037016
1,0.02,0.5,4,1.71915504384796
1,0.02,0.5,5,1.70343311244409
1,0.02,1,1,1.89827821725907
1,0.02,1,2,1.91192727107294
1,0.02,1,3,1.87515547688618
1,0.02,1,4,1.88481132511644
1,0.02,1,5,1.83538428292164
1,0.02,2,1,2.0829691443757
1,0.02,2,2,2.08580570967756
1,0.02,2,3,2.11314196240313
1,0.02,2,4,2.10408279854917
1,0.02,2,5,2.03766209542185
1,0.02,5,1,2.28936920277361
1,0.02,5,2,2.32167747189713
1,0.02,5,3,2.22416540284032
1,0.02,5,4,2.30794161590652
1,0.02,5,5,2.34308820779539
1,0.05,0,1,1.54355848761893
1,0.05,0,2,1.57146055674991
1,0.05,0,3,1.56008654347951
1,0.05,0,4,1.54038366303309
1,0.05,0,5,1.54551316159963
1,0.05,0.01,1,1.95536359441241
1,0.05,0.01,2,1.92367728944042
1,0.05,0.01,3,1.94476932640282
1,0.05,0.01,4,1.91724962916411
1,0.05,0.01,5,1.99926792288868
1,0.05,0.02,1,2.09813011234945
1,0.05,0.02,2,2.02344975033678
1,0.05,0.02,3,2.01080899183006
1,0.05,0.02,4,2.05434812549473
1,0.05,0.02,5,2.05081093834866
1,0.05,0.05,1,2.06560055390668
1,0.05,0.05,2,2.09295294394605
1,0.05,0.05,3,2.13726668740639
1,0.05,0.05,4,2.13992226036651
1,0.05,0.05,5,2.12535454069823
1,0.05,0.1,1,2.13807473006225
1,0.05,0.1,2,2.11621904965448
1,0.05,0.1,3,2.16763052218479
1,0.05,0.1,4,2.18485545710772
1,0.05,0.1,5,2.14515027411384
1,0.05,0.2,1,2.30815474326882
1,0.05,0.2,2,2.28763908700046
1,0.05,0.2,3,2.24702022990574
1,0.05,0.2,4,2.27416063949133
1,0.05,0.2,5,2.26934682436884
1,0.05,0.5,1,2.39526110981023
1,0.05,0.5,2,2.3889809168567
1,0.05,0.5,3,2.5099688844386
1,0.05,0.5,4,2.45707233542441
1,0.05,0.5,5,2.44447537661891
1,0.05,1,1,2.61191543859693
1,0.05,1,2,2.57050428193378
1,0.05,1,3,2.65603114566634
1,0.05,1,4,2.61429401933476
1,0.05,1,5,2.57921451985003
1,0.05,2,1,2.92412832044429
1,0.05,2,2,2.83397340034476
1,0.05,2,3,2.83808198886584
1,0.05,2,4,2.76908280366608
1,0.05,2,5,2.85197350143709
1,0.05,5,1,3.00297390191689
1,0.05,5,2,3.03088285493153
1,0.05,5,3,3.04540104806924
1,0.05,5,4,3.09870653344417
1,0.05,5,5,2.94397349383468
1,0.1,0,1,2.44934826062906
1,0.1,0,2,2.55097127239229
1,0.1,0,3,2.53083697089751
1,0.1,0,4,2.47978104534108
1,0.1,0,5,2.48730293621444
1,0.1,0.01,1,2.96482707024533
1,0.1,0.01,2,2.91844060622772
1,0.1,0.01,3,3.02335971164481
1,0.1,0.01,4,2.96512015717778
1,0.1,0.01,5,2.82307504187193
1,0.1,0.02,1,2.97201751353921
1,0.1,0.02,2,2.96726824142805
1,0.1,0.02,3,3.0495610045476
1,0.1,0.02,4,2.99070806891747
1,0.1,0.02,5,2.90157197846292
1,0.1,0.05,1,3.0402717460506
1,0.1,0.05,2,3.14493445406036
1,0.1,0.05,3,3.0399315837818
1,0.1,0.05,4,2.99464367791289
1,0.1,0.05,5,3.07086942481918
1,0.1,0.1,1,3.21305729375808
1,0.1,0.1,2,3.1288925737153
1,0.1,0.1,3,3.03305686668502
1,0.1,0.1,4,3.17080595183308
1,0.1,0.1,5,3.24030946083175
1,0.1,0.2,1,3.25116440879277
1,0.1,0.2,2,3.26785697740824
1,0.1,0.2,3,3.16302003465643
1,0.1,0.2,4,3.16186397815596
1,0.1,0.2,5,3.13959593984872
1,0.1,0.5,1,3.3522815458422
1,0.1,0.5,2,3.34343840870727
1,0.1,0.5,3,3.44368262037464
1,0.1,0.5,4,3.37959798419436
1,0.1,0.5,5,3.46154824164493
1,0.1,1,1,3.59747399378127
1,0.1,1,2,3.57464715547456
1,0.1,1,3,3.45969031188897
1,0.1,1,4,3.50363758804947
1,0.1,1,5,3.64062340853255
1,0.1,2,1,3.78107255110469
1,0.1,2,2,3.7662808279454
1,0.1,2,3,3.78731843545351
1,0.1,2,4,3.69276080380708
1,0.1,2,5,3.76497164357232
1,0.1,5,1,3.90334939865694
1,0.1,5,2,3.89952757800819
1,0.1,5,3,4.00927907294868
1,0.1,5,4,4.03986088981113
1,0.1,5,5,4.01578180802655
1,0.2,0,1,3.8511963459959
